season,date_report,team_id,team_abbr,player_id,player_name,pos,status,designation,il_days,retro_date,expected_return,description,source
2025,2025-04-29,114,CLE,,,,IL,15-Day-IL,15.0,,,Cleveland Guardians placed RHP Paul Sewald on the 15-day injured list. Right shoulder strain.,statsapi
2025,2025-05-12,114,CLE,,,,IL,,,,,Cleveland Guardians activated RF Will Brennan.,statsapi
2025,2025-05-13,114,CLE,,,,IL,15-Day-IL,15.0,,,Cleveland Guardians placed RHP Ben Lively on the 15-day injured list. Right forearm strain.,statsapi
2025,2025-05-17,114,CLE,,,,IL,15-Day-IL,15.0,,,Cleveland Guardians activated RHP Slade Cecconi from the 15-day injured list.,statsapi
2025,2025-05-20,114,CLE,,,,IL,10-Day-IL,10.0,,,Cleveland Guardians placed RF Will Brennan on the 10-day injured list. Left forearm inflammation.,statsapi
2025,2025-05-22,114,CLE,,,,IL,10-Day-IL,10.0,,,Cleveland Guardians activated CF Lane Thomas from the 10-day injured list.,statsapi
2025,2025-05-22,114,CLE,,,,IL,10-Day-IL,10.0,,,Cleveland Guardians placed RF Will Brennan on the 10-day injured list. Left forearm inflammation.,statsapi
2025,2025-05-24,114,CLE,,,,,,,,,Cleveland Guardians placed RHP Hunter Gaddis on the bereavement list.,statsapi
2025,2025-05-27,114,CLE,,,,,,,,,Cleveland Guardians activated RHP Hunter Gaddis from the bereavement list.,statsapi
2025,2025-05-29,114,CLE,,,,IL,15-Day-IL,15.0,,,Cleveland Guardians transferred RHP Ben Lively from the 15-day injured list to the 60-day injured list. Right forearm strain.,statsapi
2025,2025-05-27,114,CLE,,,,IL,10-Day-IL,10.0,,,"Cleveland Guardians placed CF Lane Thomas on the 10-day injured list retroactive to May 27, 2025. Right foot plantar fasciitis.",statsapi
2025,2025-05-31,114,CLE,,,,IL,60-Day-IL,60.0,,,Cleveland Guardians activated 1B David Fry from the 60-day injured list.,statsapi
2025,2025-05-31,114,CLE,,,,IL,15-Day-IL,15.0,,,Cleveland Guardians placed RHP Andrew Walters on the 15-day injured list. Right lat strain.,statsapi
2025,2025-06-05,114,CLE,,,,IL,,,,,"Cleveland Guardians placed C Austin Hedges on the 7-day injured list retroactive to June 5, 2025. Concussion.",statsapi
2025,2025-06-06,114,CLE,,,,IL,15-Day-IL,15.0,,,Cleveland Guardians transferred RHP Andrew Walters from the 15-day injured list to the 60-day injured list. Right lat strain.,statsapi
2025,2025-06-09,114,CLE,,,,IL,10-Day-IL,10.0,,,Cleveland Guardians activated CF Lane Thomas from the 10-day injured list.,statsapi
2025,2025-06-13,114,CLE,,,,IL,,,,,Cleveland Guardians activated C Austin Hedges from the 7-day injured list.,statsapi
2025,2025-06-27,114,CLE,,,,IL,60-Day-IL,60.0,,,Cleveland Guardians activated LHP Erik Sabrowski from the 60-day injured list.,statsapi
2025,2025-06-27,114,CLE,,,,IL,10-Day-IL,10.0,,,Cleveland Guardians transferred RF Will Brennan from the 10-day injured list to the 60-day injured list. Right elbow ulnar collateral ligament reconstruction.,statsapi
2025,2025-06-30,114,CLE,,,,IL,10-Day-IL,10.0,,,"Cleveland Guardians placed SS Gabriel Arias on the 10-day injured list retroactive to June 30, 2025. Sprained left ankle.",statsapi
2025,2025-07-03,114,CLE,,,,,,,,,Cleveland Guardians placed RHP Luis L. Ortiz on the restricted list.,statsapi
2025,2025-07-05,114,CLE,,,,IL,15-Day-IL,15.0,,,Cleveland Guardians activated RHP Paul Sewald from the 15-day injured list.,statsapi
2025,2025-07-05,114,CLE,,,,IL,10-Day-IL,10.0,,,"Cleveland Guardians placed CF Lane Thomas on the 10-day injured list retroactive to July 5, 2025. Right plantar fasciitis.",statsapi
2025,2025-07-07,114,CLE,,,,,,,,,1B Kyle Manzardo roster status changed by Cleveland Guardians.,statsapi
2025,2025-07-10,114,CLE,,,,,,,,,Cleveland Guardians activated 1B Kyle Manzardo.,statsapi
2025,2025-07-12,114,CLE,,,,IL,15-Day-IL,15.0,,,"Cleveland Guardians placed RHP Paul Sewald on the 15-day injured list retroactive to July 12, 2025. Right should strain.",statsapi
2025,2025-07-25,114,CLE,,,,IL,10-Day-IL,10.0,,,Cleveland Guardians activated SS Gabriel Arias from the 10-day injured list.,statsapi
2025,2025-07-28,114,CLE,,,,,,,,,Cleveland Guardians placed RHP Emmanuel Clase on administrative leave.,statsapi
2025,2025-07-30,114,CLE,,,,IL,60-Day-IL,60.0,,,Cleveland Guardians activated RHP Trevor Stephan from the 60-day injured list.,statsapi
2025,2025-07-30,114,CLE,,,,,,,,,RHP Shane Bieber roster status changed by Cleveland Guardians.,statsapi
2025,2025-08-02,114,CLE,,,,,,,,,Cleveland Guardians activated RHP Carlos Hernández.,statsapi
2025,2025-08-25,114,CLE,,,,,,,,,Cleveland Guardians placed 2B Daniel Schneemann on the paternity list.,statsapi
2025,2025-08-28,114,CLE,,,,,,,,,Cleveland Guardians activated 2B Daniel Schneemann from the paternity list.,statsapi
2025,2025-03-02,115,COL,,,,,,,,,RHP Justin Lawrence roster status changed by Colorado Rockies.,statsapi
2025,2025-03-10,115,COL,,,,,,,,,SS Warming Bernabel roster status changed by Colorado Rockies.,statsapi
2025,2025-03-10,115,COL,,,,,,,,,C Ben McCabe roster status changed by Colorado Rockies.,statsapi
2025,2025-03-24,115,COL,,,,IL,15-Day-IL,15.0,,,"Colorado Rockies placed RHP Jeff Criswell on the 15-day injured list retroactive to March 24, 2025. Tommy John surgery.",statsapi
2025,2025-03-24,115,COL,,,,IL,10-Day-IL,10.0,,,"Colorado Rockies placed 2B Thairo Estrada on the 10-day injured list retroactive to March 24, 2025. Right wrist fracture.",statsapi
2025,2025-03-24,115,COL,,,,IL,15-Day-IL,15.0,,,"Colorado Rockies placed LHP Austin Gomber on the 15-day injured list retroactive to March 24, 2025. Left shoulder soreness.",statsapi
2025,2025-04-11,115,COL,,,,IL,10-Day-IL,10.0,,,"Colorado Rockies placed CF Tyler Freeman on the 10-day injured list retroactive to April 11, 2025. Left oblique strain.",statsapi
2025,2025-04-13,115,COL,,,,IL,10-Day-IL,10.0,,,"Colorado Rockies placed RF Kris Bryant on the 10-day injured list retroactive to April 13, 2025.",statsapi
2025,2025-04-14,115,COL,,,,IL,15-Day-IL,15.0,,,Colorado Rockies transferred RHP Jeff Criswell from the 15-day injured list to the 60-day injured list. Tommy John surgery.,statsapi
2025,2025-04-17,115,COL,,,,,,,,,Colorado Rockies placed CF Brenton Doyle on the bereavement list.,statsapi
2025,2025-04-19,115,COL,,,,IL,60-Day-IL,60.0,,,Colorado Rockies placed LHP Austin Gomber on the 60-day injured list. Left shoulder soreness.,statsapi
2025,2025-04-16,115,COL,,,,IL,10-Day-IL,10.0,,,"Colorado Rockies placed SS Ezequiel Tovar on the 10-day injured list retroactive to April 16, 2025. Left hip contusion.",statsapi
2025,2025-04-17,115,COL,,,,IL,15-Day-IL,15.0,,,"Colorado Rockies placed RHP Victor Vodnik on the 15-day injured list retroactive to April 17, 2025. Right shoulder inflammation.",statsapi
2025,2025-04-23,115,COL,,,,,,,,,Colorado Rockies activated CF Brenton Doyle from the bereavement list.,statsapi
2025,2025-04-25,115,COL,,,,IL,10-Day-IL,10.0,,,Colorado Rockies transferred 2B Thairo Estrada from the 10-day injured list to the 60-day injured list. Right wrist fracture.,statsapi
2025,2025-04-26,115,COL,,,,IL,10-Day-IL,10.0,,,Colorado Rockies placed 2B Aaron Schunk on the 10-day injured list. Left groin strain.,statsapi
2025,2025-04-26,115,COL,,,,,,,,,Colorado Rockies reassigned C Braxton Fulford to the minor leagues.,statsapi
2025,2025-04-29,115,COL,,,,IL,15-Day-IL,15.0,,,"Colorado Rockies placed RHP Ryan Feltner on the 15-day injured list retroactive to April 29, 2025. Back spasms.",statsapi
2025,2025-05-11,115,COL,,,,IL,10-Day-IL,10.0,,,Colorado Rockies transferred RF Kris Bryant from the 10-day injured list to the 60-day injured list. Lumbar degenerative disc disease.,statsapi
2025,2025-05-11,115,COL,,,,,,,,,Colorado Rockies activated RHP Anthony Molina.,statsapi
2025,2025-05-16,115,COL,,,,IL,10-Day-IL,10.0,,,Colorado Rockies activated SS Aaron Schunk from the 10-day injured list.,statsapi
2025,2025-05-16,115,COL,,,,,,,,,Colorado Rockies reassigned RHP Anthony Molina to the minor leagues.,statsapi
2025,2025-05-16,115,COL,,,,IL,10-Day-IL,10.0,,,Colorado Rockies activated 2B Tyler Freeman from the 10-day injured list.,statsapi
2025,2025-05-16,115,COL,,,,IL,10-Day-IL,10.0,,,Colorado Rockies activated SS Ezequiel Tovar from the 10-day injured list.,statsapi
2025,2025-05-19,115,COL,,,,IL,15-Day-IL,15.0,,,"Colorado Rockies placed RHP Chase Dollander on the 15-day injured list retroactive to May 19, 2025. Right forearm tightness.",statsapi
2025,2025-05-31,115,COL,,,,IL,15-Day-IL,15.0,,,Colorado Rockies placed RHP Tanner Gordon on the 15-day injured list. Left oblique strain.,statsapi
2025,2025-05-27,115,COL,,,,IL,15-Day-IL,15.0,,,Colorado Rockies activated RHP Victor Vodnik from the 15-day injured list.,statsapi
2025,2025-05-30,115,COL,,,,IL,60-Day-IL,60.0,,,Colorado Rockies activated 2B Thairo Estrada from the 60-day injured list.,statsapi
2025,2025-06-03,115,COL,,,,,,,,,Colorado Rockies placed RHP Zach Agnos on the bereavement list.,statsapi
2025,2025-06-03,115,COL,,,,IL,15-Day-IL,15.0,,,Colorado Rockies activated RHP Chase Dollander from the 15-day injured list.,statsapi
2025,2025-06-06,115,COL,,,,,,,,,Colorado Rockies activated RHP Zach Agnos from the bereavement list.,statsapi
2025,2025-06-03,115,COL,,,,IL,10-Day-IL,10.0,,,"Colorado Rockies placed SS Ezequiel Tovar on the 10-day injured list retroactive to June 3, 2025. Left oblique strain.",statsapi
2025,2025-06-07,115,COL,,,,,,,,,Colorado Rockies placed RF Mickey Moniak on the bereavement list.,statsapi
2025,2025-06-10,115,COL,,,,,,,,,Colorado Rockies activated RF Mickey Moniak from the bereavement list.,statsapi
2025,2025-06-12,115,COL,,,,IL,15-Day-IL,15.0,,,"Colorado Rockies placed LHP Kyle Freeland on the 15-day injured list retroactive to June 12, 2025. Low back stiffness.",statsapi
2025,2025-06-15,115,COL,,,,IL,15-Day-IL,15.0,,,Colorado Rockies transferred RHP Ryan Feltner from the 15-day injured list to the 60-day injured list. Back spasms.,statsapi
2025,2025-06-15,115,COL,,,,IL,60-Day-IL,60.0,,,Colorado Rockies activated LHP Austin Gomber from the 60-day injured list.,statsapi
2025,2025-06-27,115,COL,,,,IL,15-Day-IL,15.0,,,Colorado Rockies activated LHP Kyle Freeland from the 15-day injured list.,statsapi
2025,2025-07-01,115,COL,,,,,,,,,Colorado Rockies reassigned RF Yanquiel Fernández to the minor leagues.,statsapi
2025,2025-07-01,115,COL,,,,IL,15-Day-IL,15.0,,,Colorado Rockies activated RHP Tanner Gordon from the 15-day injured list.,statsapi
2025,2025-07-04,115,COL,,,,IL,60-Day-IL,60.0,,,Colorado Rockies activated RHP Ryan Feltner from the 60-day injured list.,statsapi
2025,2025-07-11,115,COL,,,,IL,10-Day-IL,10.0,,,"Colorado Rockies placed 2B Thairo Estrada on the 10-day injured list retroactive to July 11, 2025. Sprained left thumb.",statsapi
2025,2025-07-18,115,COL,,,,IL,10-Day-IL,10.0,,,Colorado Rockies activated SS Ezequiel Tovar from the 10-day injured list.,statsapi
2025,2025-07-20,115,COL,,,,IL,10-Day-IL,10.0,,,Colorado Rockies placed SS Ryan Ritter on the 10-day injured list. Right middle finger laceration.,statsapi
2025,2025-07-21,115,COL,,,,IL,15-Day-IL,15.0,,,"Colorado Rockies placed RHP Germán Márquez on the 15-day injured list retroactive to July 21, 2025. Right bicep tendinitis.",statsapi
2025,2025-07-25,115,COL,,,,IL,10-Day-IL,10.0,,,Colorado Rockies activated 2B Thairo Estrada from the 10-day injured list.,statsapi
2025,2025-07-25,115,COL,,,,,,,,,Colorado Rockies placed RHP Victor Vodnik on the paternity list.,statsapi
2025,2025-07-27,115,COL,,,,IL,15-Day-IL,15.0,,,Colorado Rockies placed RHP Zach Agnos on the 15-day injured list. Right flexor strain.,statsapi
2025,2025-07-28,115,COL,,,,,,,,,Colorado Rockies activated RHP Victor Vodnik from the paternity list.,statsapi
2025,2025-07-30,115,COL,,,,,,,,,RHP Austin Smith roster status changed by Colorado Rockies.,statsapi
2025,2025-08-02,115,COL,,,,IL,15-Day-IL,15.0,,,Colorado Rockies placed RHP Antonio Senzatela on the 15-day injured list. Right middle finger blister.,statsapi
2025,2025-08-03,115,COL,,,,IL,15-Day-IL,15.0,,,Colorado Rockies placed RHP Seth Halvorsen on the 15-day injured list. Right elbow strain.,statsapi
2025,2025-08-06,115,COL,,,,IL,10-Day-IL,10.0,,,Colorado Rockies placed 2B Thairo Estrada on the 10-day injured list. Right hamstring strain.,statsapi
2025,2025-08-08,115,COL,,,,IL,10-Day-IL,10.0,,,Colorado Rockies transferred 2B Thairo Estrada from the 10-day injured list to the 60-day injured list. Right hamstring strain.,statsapi
2025,2025-08-06,115,COL,,,,IL,10-Day-IL,10.0,,,"Colorado Rockies placed SS Orlando Arcia on the 10-day injured list retroactive to August 6, 2025. Right elbow inflammation.",statsapi
2025,2025-08-08,115,COL,,,,IL,,,,,Colorado Rockies placed RHP Angel Chivilli on the restricted list.,statsapi
2025,2025-08-14,115,COL,,,,IL,,,,,Colorado Rockies reassigned RHP Angel Chivilli to the minor leagues.,statsapi
2025,2025-08-15,115,COL,,,,IL,10-Day-IL,10.0,,,Colorado Rockies activated SS Ryan Ritter from the 10-day injured list.,statsapi
2025,2025-08-15,115,COL,,,,IL,,,,,Colorado Rockies activated RHP Angel Chivilli from the restricted list.,statsapi
2025,2025-08-16,115,COL,,,,IL,10-Day-IL,10.0,,,Colorado Rockies activated SS Orlando Arcia from the 10-day injured list.,statsapi
2025,2025-08-17,115,COL,,,,IL,15-Day-IL,15.0,,,Colorado Rockies activated RHP Antonio Senzatela from the 15-day injured list.,statsapi
2025,2025-08-22,115,COL,,,,IL,15-Day-IL,15.0,,,Colorado Rockies placed RHP Dugan Darnell on the 15-day injured list. Left hip inflammation.,statsapi
2025,2025-08-22,115,COL,,,,IL,,,,,Colorado Rockies activated RHP Angel Chivilli.,statsapi
2025,2025-08-24,115,COL,,,,IL,15-Day-IL,15.0,,,Colorado Rockies transferred RHP Dugan Darnell from the 15-day injured list to the 60-day injured list. Left hip inflammation.,statsapi
2025,2025-08-29,115,COL,,,,IL,15-Day-IL,15.0,,,Colorado Rockies activated RHP Germán Márquez from the 15-day injured list.,statsapi
2025,2025-03-05,116,DET,,,,,,,,,3B Jack Dunn roster status changed by Detroit Tigers.,statsapi
2025,2025-03-08,116,DET,,,,IL,60-Day-IL,60.0,,,Detroit Tigers placed RHP Sawyer Gipson-Long on the 60-day injured list. Left hip labral repair and Tommy John surgery.,statsapi
2025,2025-03-10,116,DET,,,,,,,,,Detroit Tigers reassigned RHP Chase Lee to the minor leagues.,statsapi
2025,2025-03-21,116,DET,,,,,,,,,LHP Alexis Marinez roster status changed by Detroit Tigers.,statsapi
2025,2025-03-24,116,DET,,,,IL,10-Day-IL,10.0,,,"Detroit Tigers placed CF Matt Vierling on the 10-day injured list retroactive to March 24, 2025. Right shoulder strain.",statsapi
2025,2025-03-24,116,DET,,,,IL,15-Day-IL,15.0,,,"Detroit Tigers placed RHP Ty Madden on the 15-day injured list retroactive to March 24, 2025. Right shoulder strain.",statsapi
2025,2025-03-24,116,DET,,,,IL,10-Day-IL,10.0,,,"Detroit Tigers placed RF Wenceel Pérez on the 10-day injured list retroactive to March 24, 2025. Lumbar spine inflammation.",statsapi
2025,2025-03-24,116,DET,,,,IL,15-Day-IL,15.0,,,"Detroit Tigers placed RHP Alex Cobb on the 15-day injured list retroactive to March 24, 2025. Right hip inflammation.",statsapi
2025,2025-03-28,116,DET,,,,IL,15-Day-IL,15.0,,,Detroit Tigers transferred RHP Ty Madden from the 15-day injured list to the 60-day injured list. Right shoulder strain.,statsapi
2025,2025-03-29,116,DET,,,,IL,10-Day-IL,10.0,,,"Detroit Tigers placed 2B Gleyber Torres on the 10-day injured list retroactive to March 29, 2025. Left oblique strain.",statsapi
2025,2025-04-08,116,DET,,,,IL,10-Day-IL,10.0,,,Detroit Tigers placed C Jake Rogers on the 10-day injured list. Left oblique tightness.,statsapi
2025,2025-04-08,116,DET,,,,IL,10-Day-IL,10.0,,,Detroit Tigers transferred RF Wenceel Pérez from the 10-day injured list to the 60-day injured list. Lumbar spine inflammation.,statsapi
2025,2025-04-08,116,DET,,,,IL,10-Day-IL,10.0,,,Detroit Tigers placed LF Manuel Margot on the 10-day injured list. Left knee inflammation.,statsapi
2025,2025-04-11,116,DET,,,,IL,10-Day-IL,10.0,,,Detroit Tigers activated 2B Gleyber Torres from the 10-day injured list.,statsapi
2025,2025-04-18,116,DET,,,,IL,15-Day-IL,15.0,,,Detroit Tigers placed RHP Beau Brieske on the 15-day injured list. Right ankle inflammation.,statsapi
2025,2025-04-19,116,DET,,,,IL,15-Day-IL,15.0,,,Detroit Tigers placed RHP John Brebbia on the 15-day injured list. Right triceps strain.,statsapi
2025,2025-05-03,116,DET,,,,IL,15-Day-IL,15.0,,,Detroit Tigers activated RHP Beau Brieske from the 15-day injured list.,statsapi
2025,2025-05-07,116,DET,,,,IL,10-Day-IL,10.0,,,Detroit Tigers activated RF Manuel Margot from the 10-day injured list.,statsapi
2025,2025-05-09,116,DET,,,,IL,15-Day-IL,15.0,,,Detroit Tigers activated RHP John Brebbia from the 15-day injured list.,statsapi
2025,2025-05-09,116,DET,,,,IL,15-Day-IL,15.0,,,"Detroit Tigers placed RHP Casey Mize on the 15-day injured list retroactive to May 9, 2025. Left hamstring strain.",statsapi
2025,2025-05-18,116,DET,,,,IL,15-Day-IL,15.0,,,Detroit Tigers placed RHP Reese Olson on the 15-day injured list. Right ring finger inflammation.,statsapi
2025,2025-05-18,116,DET,,,,IL,15-Day-IL,15.0,,,Detroit Tigers placed RHP Reese Olson on the 15-day injured list. Right ring finger inflammation.,statsapi
2025,2025-05-20,116,DET,,,,IL,10-Day-IL,10.0,,,Detroit Tigers activated C Jake Rogers from the 10-day injured list.,statsapi
2025,2025-05-23,116,DET,,,,IL,10-Day-IL,10.0,,,Detroit Tigers activated CF Matt Vierling from the 10-day injured list.,statsapi
2025,2025-05-24,116,DET,,,,IL,15-Day-IL,15.0,,,Detroit Tigers activated RHP Casey Mize from the 15-day injured list.,statsapi
2025,2025-05-27,116,DET,,,,IL,60-Day-IL,60.0,,,Detroit Tigers activated RF Wenceel Pérez from the 60-day injured list.,statsapi
2025,2025-05-27,116,DET,,,,IL,10-Day-IL,10.0,,,Detroit Tigers placed CF Matt Vierling on the 10-day injured list. Right shoulder inflammation.,statsapi
2025,2025-05-29,116,DET,,,,IL,15-Day-IL,15.0,,,"Detroit Tigers placed RHP Jackson Jobe on the 15-day injured list retroactive to May 29, 2025. Right grade one flexor strain.",statsapi
2025,2025-05-30,116,DET,,,,IL,15-Day-IL,15.0,,,Detroit Tigers transferred RHP Alex Cobb from the 15-day injured list to the 60-day injured list. Right hip inflammation.,statsapi
2025,2025-06-02,116,DET,,,,IL,60-Day-IL,60.0,,,Detroit Tigers activated CF Parker Meadows from the 60-day injured list.,statsapi
2025,2025-06-03,116,DET,,,,,,,,,RHP Ryan Cusick roster status changed by Detroit Tigers.,statsapi
2025,2025-06-04,116,DET,,,,IL,60-Day-IL,60.0,,,Detroit Tigers activated RHP Sawyer Gipson-Long from the 60-day injured list.,statsapi
2025,2025-06-04,116,DET,,,,IL,60-Day-IL,60.0,,,Detroit Tigers placed RHP Jason Foley on the 60-day injured list. Recovery from right shoulder surgery.,statsapi
2025,2025-06-12,116,DET,,,,IL,15-Day-IL,15.0,,,Detroit Tigers transferred RHP Jackson Jobe from the 15-day injured list to the 60-day injured list. Right grade one flexor strain.,statsapi
2025,2025-06-17,116,DET,,,,,,,,,Detroit Tigers activated RHP Carlos Hernández.,statsapi
2025,2025-06-26,116,DET,,,,,,,,,Detroit Tigers activated LHP Dietrich Enns.,statsapi
2025,2025-06-28,116,DET,,,,IL,10-Day-IL,10.0,,,Detroit Tigers activated CF Matt Vierling from the 10-day injured list.,statsapi
2025,2025-08-10,116,DET,,,,IL,10-Day-IL,10.0,,,Detroit Tigers placed CF Matt Vierling on the 10-day injured list. Left olique strain.,statsapi
2025,2025-06-30,116,DET,,,,IL,10-Day-IL,10.0,,,"Detroit Tigers placed RF Kerry Carpenter on the 10-day injured list retroactive to June 30, 2025. Right hamstring strain.",statsapi
2025,2025-06-29,116,DET,,,,IL,15-Day-IL,15.0,,,"Detroit Tigers placed RHP Sawyer Gipson-Long on the 15-day injured list retroactive to June 29, 2025. Neck stiffness.",statsapi
2025,2025-07-04,116,DET,,,,IL,15-Day-IL,15.0,,,Detroit Tigers activated RHP Reese Olson from the 15-day injured list.,statsapi
2025,2025-07-23,116,DET,,,,,,,,,Detroit Tigers placed LHP Tarik Skubal on the paternity list.,statsapi
2025,2025-07-26,116,DET,,,,,,,,,Detroit Tigers activated LHP Tarik Skubal from the paternity list.,statsapi
2025,2025-07-27,116,DET,,,,IL,10-Day-IL,10.0,,,Detroit Tigers activated RF Kerry Carpenter from the 10-day injured list.,statsapi
2025,2025-07-28,116,DET,,,,IL,10-Day-IL,10.0,,,Detroit Tigers placed CF Parker Meadows on the 10-day injured list. Right quad strain.,statsapi
2025,2025-07-28,116,DET,,,,IL,60-Day-IL,60.0,,,Detroit Tigers placed RHP Reese Olson on the 60-day injured list. Right shoulder strain.,statsapi
2025,2025-07-29,116,DET,,,,,,,,,Detroit Tigers activated RHP Chris Paddack.,statsapi
2025,2025-07-31,116,DET,,,,,,,,,Detroit Tigers activated RHP Kyle Finnegan.,statsapi
2025,2025-08-01,116,DET,,,,,,,,,Detroit Tigers activated RHP Rafael Montero.,statsapi
2025,2025-08-02,116,DET,,,,,,,,,Detroit Tigers activated RHP Charlie Morton.,statsapi
2025,2025-08-10,116,DET,,,,IL,10-Day-IL,10.0,,,Detroit Tigers placed CF Matt Vierling on the 10-day injured list. Left oblique strain.,statsapi
2025,2025-08-13,116,DET,,,,IL,15-Day-IL,15.0,,,Detroit Tigers activated RHP Sawyer Gipson-Long from the 15-day injured list.,statsapi
2025,2025-08-18,116,DET,,,,IL,60-Day-IL,60.0,,,Detroit Tigers activated RHP Alex Lange from the 60-day injured list.,statsapi
2025,2025-08-23,116,DET,,,,,,,,,3B Kevin Newman roster status changed by Detroit Tigers.,statsapi
2025,2025-03-21,117,HOU,,,,,,,,,OF Ethan Wagner roster status changed by Houston Astros.,statsapi
2025,2025-03-24,117,HOU,,,,IL,15-Day-IL,15.0,,,"Houston Astros placed RHP Lance McCullers Jr. on the 15-day injured list retroactive to March 24, 2025. Recovery from right elbow surgery.",statsapi
2025,2025-03-24,117,HOU,,,,IL,15-Day-IL,15.0,,,"Houston Astros placed RHP Kaleb Ort on the 15-day injured list retroactive to March 24, 2025. Left oblique strain.",statsapi
2025,2025-03-27,117,HOU,,,,IL,60-Day-IL,60.0,,,Houston Astros placed RHP J.P. France on the 60-day injured list. Recovery from right shoulder surgery.,statsapi
2025,2025-03-24,117,HOU,,,,IL,10-Day-IL,10.0,,,"Houston Astros placed LF Taylor Trammell on the 10-day injured list retroactive to March 24, 2025. Right calf strain.",statsapi
2025,2025-03-24,117,HOU,,,,IL,15-Day-IL,15.0,,,"Houston Astros placed RHP Cristian Javier on the 15-day injured list retroactive to March 24, 2025. Recovery from Tommy John surgery.",statsapi
2025,2025-03-24,117,HOU,,,,IL,15-Day-IL,15.0,,,"Houston Astros placed RHP Luis Garcia on the 15-day injured list retroactive to March 24, 2025. Right elbow soreness.",statsapi
2025,2025-03-24,117,HOU,,,,IL,10-Day-IL,10.0,,,"Houston Astros placed RF Pedro León on the 10-day injured list retroactive to March 24, 2025. Left MCL sprain.",statsapi
2025,2025-03-24,117,HOU,,,,IL,15-Day-IL,15.0,,,"Houston Astros placed RHP Forrest Whitley on the 15-day injured list retroactive to March 24, 2025. Left knee injury.",statsapi
2025,2025-04-01,117,HOU,,,,IL,15-Day-IL,15.0,,,Houston Astros transferred RHP Cristian Javier from the 15-day injured list to the 60-day injured list. Recovery from Tommy John surgery.,statsapi
2025,2025-04-07,117,HOU,,,,IL,15-Day-IL,15.0,,,Houston Astros transferred RHP Luis Garcia from the 15-day injured list to the 60-day injured list. Right elbow soreness.,statsapi
2025,2025-04-07,117,HOU,,,,IL,15-Day-IL,15.0,,,"Houston Astros placed RHP Spencer Arrighetti on the 15-day injured list retroactive to April 7, 2025. Broken Right Thumb.",statsapi
2025,2025-04-08,117,HOU,,,,,,,,,Houston Astros activated LHP Bennett Sousa.,statsapi
2025,2025-04-19,117,HOU,,,,IL,15-Day-IL,15.0,,,Houston Astros activated RHP Forrest Whitley from the 15-day injured list.,statsapi
2025,2025-04-27,117,HOU,,,,IL,15-Day-IL,15.0,,,Houston Astros activated RHP Kaleb Ort from the 15-day injured list.,statsapi
2025,2025-04-24,117,HOU,,,,IL,15-Day-IL,15.0,,,"Houston Astros placed RHP Forrest Whitley on the 15-day injured list retroactive to April 24, 2025. Left knee sprain.",statsapi
2025,2025-04-30,117,HOU,,,,,,,,,Houston Astros placed RHP Bryan Abreu on the paternity list.,statsapi
2025,2025-05-02,117,HOU,,,,,,,,,Houston Astros activated RHP Bryan Abreu from the paternity list.,statsapi
2025,2025-05-04,117,HOU,,,,IL,15-Day-IL,15.0,,,Houston Astros activated RHP Lance McCullers Jr. from the 15-day injured list.,statsapi
2025,2025-05-03,117,HOU,,,,IL,10-Day-IL,10.0,,,"Houston Astros placed LF Yordan Alvarez on the 10-day injured list retroactive to May 3, 2025. Right hand inflammation.",statsapi
2025,2025-05-07,117,HOU,,,,IL,15-Day-IL,15.0,,,"Houston Astros placed RHP Hayden Wesneski on the 15-day injured list retroactive to May 7, 2025. Right elbow discomfort.",statsapi
2025,2025-05-11,117,HOU,,,,IL,15-Day-IL,15.0,,,Houston Astros activated RHP Shawn Dubin from the 15-day injured list.,statsapi
2025,2025-05-20,117,HOU,,,,IL,15-Day-IL,15.0,,,Houston Astros transferred RHP Hayden Wesneski from the 15-day injured list to the 60-day injured list.,statsapi
2025,2025-05-21,117,HOU,,,,IL,15-Day-IL,15.0,,,Houston Astros activated RHP Forrest Whitley from the 15-day injured list.,statsapi
2025,2025-05-20,117,HOU,,,,IL,15-Day-IL,15.0,,,"Houston Astros placed RHP Ronel Blanco on the 15-day injured list retroactive to May 20, 2025. Right elbow inflammation.",statsapi
2025,2025-05-30,117,HOU,,,,IL,10-Day-IL,10.0,,,"Houston Astros placed CF Chas McCormick on the 10-day injured list retroactive to May 30, 2025. Left oblique strain.",statsapi
2025,2025-06-01,117,HOU,,,,IL,10-Day-IL,10.0,,,Houston Astros placed LF Zach Dezenzo on the 10-day injured list. Left hand inflammation.,statsapi
2025,2025-06-01,117,HOU,,,,IL,15-Day-IL,15.0,,,Houston Astros transferred RHP Ronel Blanco from the 15-day injured list to the 60-day injured list. Right elbow inflammation.,statsapi
2025,2025-06-14,117,HOU,,,,IL,10-Day-IL,10.0,,,Houston Astros placed CF Jacob Melton on the 10-day injured list. Right ankle sprain.,statsapi
2025,2025-06-14,117,HOU,,,,IL,15-Day-IL,15.0,,,Houston Astros transferred RHP Spencer Arrighetti from the 15-day injured list to the 60-day injured list. Broken right thumb.,statsapi
2025,2025-06-13,117,HOU,,,,IL,15-Day-IL,15.0,,,"Houston Astros placed RHP Lance McCullers Jr. on the 15-day injured list retroactive to June 13, 2025. Right foot sprain.",statsapi
